uuid	lineage	susceptibility	genotype
88316aa8-0e31-45ab-abc9-c827e3fc3d47	105	RSRSSSSSRRRS	MRSA:PVL*
1da51688-6ead-4701-b6c9-32f87a5b7b86	5	RSSSSSSSRRRS	MRSA:PVL*
4bea59b6-d31a-466b-8c01-357c9ee7c465	30	SSSSSSSSRSSS	MSSA:PVL-
aabf5571-cee2-40b9-a06a-299f5270cccf	5	SSSSSSSSRSSS	MSSA:PVL*
5d5336a8-e8fd-4030-8261-f5abbb8c0c30	45	SSSSSSSSRSSS	MSSA:PVL-
1aff9aa3-7755-41ad-b47b-0b10e75c2476	5	RSRSSSSSRRRS	MRSA:PVL*
8c9ab123-2bde-4e05-825e-8412f8bce4ed	225	RSRSSSSSRRRS	MRSA:PVL*
30a23ba3-e3aa-4966-90dc-670dfa9056fd	22	SSSSSSSSRSSS	MSSA:PVL-
205186cb-80d6-4bfe-bc6a-056eaf6ad122	8	SSSSSSSSRRRS	MRSA:PVL+
9ef3bbbf-de3a-4830-af34-822728438440	5	RSRSSSSSRRRS	MRSA:PVL*
5f342d2c-7e7d-465f-8cb1-a87ad254b9bb	8	SSSSSSSSRRRS	MRSA:PVL+
ce64c0c7-a38e-4bde-a731-16caff915539	8	SSRSSRRRRRRS	MRSA:PVL+
ddccd095-d07e-409e-b130-973f72e1724d	30	SSSSSSSSRSSS	MSSA:PVL-
82e4bab5-daf3-4d78-b253-f2b46c3512e3	8	SSRSSSSSRRRS	MRSA:PVL+
f9028623-a016-458f-b6a6-6b0f2a5e9022	8	SSRSSSSSRRRS	MRSA:PVL+
048b3f80-c512-4d8a-a172-9144343bc89e	30	SSSSSSSSRSSS	MSSA:PVL-
8b09cfe2-5b00-4aa3-b4e9-22365ad41ea2	15	SSSSSSSSRSRS	MSSA:PVL*
51fed7b2-1b4a-4601-9b98-ea25b20a0a70	5	RSSSSSSSRRRS	MRSA:PVL*
9fb5230b-3d6a-440c-99bb-bb2446099f89	45	SSSSSSSSRSSS	MSSA:PVL-
18e45c1a-4242-4cc3-8db1-6aedbdfcdcca	5	RSSSSSSSRRRS	MRSA:PVL*
6c8ef96b-4028-490e-b3ec-fc95ef8ab0ea	5	SSSSSSSSRSSS	MSSA:PVL*
c87005f4-81b5-4269-97df-bceca118edcd	8	RSRSRSRRRRRS	MRSA:PVL*
aaabdac7-1821-4405-8e90-caa91b9b5818	8	SSSSSSSSRRRS	MRSA:PVL+
499c71d7-7cf2-4878-9cde-1f1f1eabb746	8	RSRSSSSRRRRS	MRSA:PVL*
6ab0f8d3-6852-4578-86be-586d5e54b1ae	225	RRRSSSSSRRRS	MRSA:PVL*
4ebb5054-4f31-4ee9-a296-653fb8b0780c	45	SSSSSSSSRSSS	MSSA:PVL-
9426ebc9-b4ab-4d70-85d6-aaf56b7735b4	8	SSSSSSSSRSRS	MSSA:PVL+
e06c78e3-b299-4aab-8fa0-e36c1e06dac8	8	SSRSSSSSRSSS	MSSA:PVL*
087f3907-c529-4934-88d6-843ffd3ee0f1	8	SSRSSRRSRRRS	MRSA:PVL+
203271e5-a8f8-4d57-ab3d-57c150e2bb22	8	SSSSSSSSRSRS	MSSA:PVL+
5bb45823-12c1-4646-bee5-a9820c3d3e81	45	RSRSSSSSRRRS	MRSA:PVL-
2363f999-a1b4-4c55-8991-70b78b859bd4	15	SSSSSSSSRSSS	MSSA:PVL*
b0f6c315-9fc8-4e4b-b79a-3c71a181fdb0	5	RSRSSSSSRRRS	MRSA:PVL*
88702f0f-c210-4d46-a361-93c33d0f4944	5	RSRSSSSSSSRS	MSSA:PVL*
3d0c6f3f-c765-4e27-8e7e-a3f80fe353cc	225	RSRSSSSSRRRS	MRSA:PVL*
f29c872d-bb1b-4ebd-a4f6-01cd092f373c	45	RSRSSSSSRRRS	MRSA:PVL-
5180ecef-9c04-4d4e-a58b-809ad90e6fac	8	SSRSSSSSRRRS	MRSA:PVL+
f520249c-a768-4b96-a0e4-7f852cd280ae	5	RSRSSSSSRRRS	MRSA:PVL*
26bc7d9d-faae-4bd7-8d38-aa2e99f686aa	5	RSRSSSSSRRRS	MRSA:PVL*
bbde060a-13dd-4b54-b244-e8a71e84eec5	30	SSSSSSSSRSSS	MSSA:PVL-
75656e6d-7f26-4d41-b1da-f22565c4b53b	97	SSSSSSSSRSSS	MSSA:PVL*
c854a529-c540-494a-9f48-215564bc4ed1	8	RSRSRSRRRRRS	MRSA:PVL*
e0909b2c-e995-431d-afb1-f6b26825dff4	8	SSRSSSSSRRRS	MRSA:PVL+
84714f17-5690-4f85-b27d-a1ea6c1941e6	85	RSRSSSSSRRRS	MRSA:PVL*
9c2c8ee9-9ddd-46aa-91b8-08b8a6bb9ed2	8	SSSSSSSSRRRS	MRSA:PVL+
1232333e-86d9-426f-a3cf-69e9e72b1605	188	SSSSSSSSRSSS	MSSA:PVL*
8123408d-33b9-4f30-8b3b-e7672cf9405e	8	SSRSSSSRRRSS	MRSA:PVL*
b9b9168d-62da-4a24-9d9a-636e9ce71bc5	8	SSRSSSSSRRRS	MRSA:PVL+
936cdbe9-35b9-417f-87f6-b179a565ca46	8	SSRSSSSSRSRS	MSSA:PVL+
c3d13fe9-41f1-4be9-b3f7-990684a4cb5a	8	SSSSSSSSRRRS	MRSA:PVL+
9c7e1520-ff16-421e-9716-8ee6d7a5ea4f	8	SSRSSSSRRRSS	MRSA:PVL*
5c8c6496-22b0-4fcf-86f7-c5ed79d3cafd	15	SSSSSSSSRSSS	MSSA:PVL*
8ec5155e-9078-485a-a5c3-bb60e1298201	8	SSSSSSSSRRRS	MRSA:PVL+
ed232a58-8305-4ab7-96da-2b0eee91ea41	36	RSRSSSSSRRRS	MRSA:PVL-
d26b6304-fd6a-4a8e-bbaa-5f948179ddde	87	SSSSSSSSRRRS	MRSA:PVL-
21dee39e-e779-4fd1-a4fb-c612a550a107	130	SSSSSSSSRRSS	MSSA:PVL*
dafda2b2-6763-4494-adb0-6a177399b4ee	8	RSRSSSSSSSRS	MSSA:PVL*
45854450-0e70-4add-aa1f-00a5d6e7f523	8	RSRSSSSSRRRS	MRSA:PVL*
1c5dbe18-334f-4ca0-9e14-140103d3ec76	8	RSRSSSSSRSRS	MSSA:PVL*
f97d6625-7e7a-43fa-8fd4-e82983444d92	2678	SSSSSSSSSSSS	MSSA:PVL*
5f29833f-bd5f-4f8c-a27c-8e2dc47804a1	30	SSSSSSSSRSSS	MSSA:PVL-
a6b90e8a-8f8a-434a-bd59-ef9f3dde00ef	1	SSSSSSSSRRSR	MRSA:PVL*
921107fe-43ee-442f-bc45-549d7e726815	8	SSRSSSSSRRRS	MRSA:PVL+
0eedeb29-3603-47ad-9c59-c6a6dfb60a5f	8	RSRSSSSSRRRS	MRSA:PVL*
04a3c297-fda9-45f7-bf98-8d9034556a9a	45	SSSSSSSSRSSS	MSSA:PVL-
de8562cc-b68a-4858-a8d9-67bde16b2d1f	45	SSSSSSSSRSSS	MSSA:PVL-
88e7b8cd-7eea-400c-857f-362702b28bcb	30	SSSSSSSSRSSS	MSSA:PVL-
bb6cbbbb-7835-480a-a2b5-30fffe4f0024	8	SSSSSSSSRRRS	MRSA:PVL+
23455f0b-addb-4a62-bcd7-965cf0dcecae	5	RSSSSSSSRRRS	MRSA:PVL*
898c0c04-0c99-4131-b8c4-fe52874ff0c0	5	RSRSSSSSSSRS	MSSA:PVL*
8c971b82-3570-47d5-9ce7-db02c69e4789	149	SSSSSSSSRRSR	MRSA:PVL*
31a30c4a-b908-4ea0-9e6c-3bdc88ec7e16	22	SSRSSSSSRRSS	MRSA:PVL-
491c37b1-3a11-491f-adda-e9fb110a361b	22	RSRSSSSRRRRS	MRSA:PVL-
3452d603-ce20-4941-b46e-1a09726c33c9	5	RSRSSSSSRRRS	MRSA:PVL*
f41f4f23-3e6f-4214-be3f-708929ec7a9d	22	SSRSSSSSRRSS	MRSA:PVL-
846cd363-b436-4ef3-ab0a-ac8d74399b5d	5	RSSSSSSSRRRS	MRSA:PVL*
7f3e08fa-b187-4b23-88f7-b5e43d896b30	22	RSRSSSSRRRRS	MRSA:PVL-
253c7178-1944-4d1e-8d04-54e8f3bcffa5	225	RSRSSSSSRRRS	MRSA:PVL*
05e25f47-be9c-436d-892d-60bd2b530d2d	5	RSRSSSSSRRRS	MRSA:PVL*
d1688a36-7dde-4598-9dde-a77469dfa258	1	SSSSSSSSRRSR	MRSA:PVL*
5afb6c33-c0cb-420a-992d-0874f3e1002b	5	RSRSSSSSRRRS	MRSA:PVL*
db59bf78-4931-45d1-8160-dea80f79c493	8	SSRSSSSSRRRS	MRSA:PVL+
17c99c80-8ba8-41cc-a2f9-a5d46a510f7a	22	RSRSSSSRRRRS	MRSA:PVL-
ba7681a9-04c8-4988-8b34-49a72a248f67	8	SSRSSSSRRRRS	MRSA:PVL+
49c0ad47-035a-47ee-861b-917ccf748bb2	3004	RSRSSRRRRRRS	MRSA:PVL*
c4922634-d881-4985-9069-a8e3afe0515a	8	RSRSSRRRRRRS	MRSA:PVL*
6c49f813-d305-4c5f-b823-582f7d45230a	241	RRRSRSRRRRRR	MRSA:PVL*
fb2e4732-3af6-4433-a617-e9bd92bb83b2	22	RSRSSSRRRRRS	MRSA:PVL+
8f20f04b-8884-4fcd-a686-d0a5ac85267e	8	SSRSSSSSRRRS	MRSA:PVL+
accb5a3d-f3f0-48f7-9889-306fd68e47af	5	RSSSSSSSRRRS	MRSA:PVL*
da8e7650-194d-432b-b577-3632268816aa	361	RSSSSSSSRRRS	MRSA:PVL*
bc290dd3-1383-460f-a3bf-6d83e44d2ce7	22	SSRSSSSSRRSS	MRSA:PVL-
87be7e91-d155-44bf-80aa-dd77768bc220	45	SSSSSSSSSSSS	MSSA:PVL-
79a305a3-3195-46c0-9607-217779090ab2	241	RRRSRSSRRRRR	MRSA:PVL*
e3ed39d3-09a5-42de-8c81-55232b41b7ed	36	RSRSRSSRRRRS	MRSA:PVL-
eed8daaa-a8dd-438e-8776-37ccc2a85251	8	RSRSSRRRRRRS	MRSA:PVL*
451986af-70b3-4cb9-be78-f25d151be1eb	8	RSRSSSSRRRRS	MRSA:PVL*
9bd14fa7-68fb-470e-aa52-f5723e976a60	5	SSSSSSSSRRSS	MRSA:PVL*
f87a63d6-dbdb-4ea5-b086-2dd865c4d885	22	RSRSSSSSRRRS	MRSA:PVL-
a910cc65-a5b5-4e04-92a8-993b02a8ac0e	8	RSRSSRRRRRRR	MRSA:PVL*
263504cd-6df5-4cdc-bef9-5d881c6dff48	22	RSRSSSSRRRRS	MRSA:PVL-
8733d9f6-9d5f-49f9-a757-189a9efb734c	22	RSRSSSSRRRRR	MRSA:PVL-
fa55a1fa-90c1-4438-b5e2-9a7ba59bd45f	22	SSRSSSRSRRSS	MRSA:PVL-
6cfde99f-212b-48e3-9295-784b037b84f4	5	RSSSSSSSRRRS	MRSA:PVL*
e1dcf35b-c4d0-4e8f-af8d-3727f910a77c	22	RSRSRSSRRRRS	MRSA:PVL-
7fa90e2d-ec3f-4557-913e-8a58e2b1fa92	5	RSRSSSSSRRRS	MRSA:PVL*
c592f21e-2a18-4d7e-a88b-6715feefd54e	88	SSSSSSSRRRSS	MRSA:PVL*
67afcc2a-247e-4846-a987-9a4a1d84275d	8	SSSSSSSSRRRS	MRSA:PVL+
2ddf8e04-3f5e-4a06-b5d3-400baf0b7983	5	RSSSSSSSRRRS	MRSA:PVL*
0cc6a19e-4bfa-4261-9c5f-88f2d58203b0	5	RSSSSSSSRRRS	MRSA:PVL*
28cdcb38-1fca-41b9-85de-4a3379e93b3a	3016	RSRSSSSSRSRS	MSSA:PVL-
5f9a540c-c4ed-4f96-924c-866109bb8db4	22	RSRSSRRSRRRS	MRSA:PVL-
cb903fe1-c04d-4071-b896-732733f4279e	22	RSRSSSRRRRRS	MRSA:PVL+
620ee952-0f7a-4c0a-b7a4-de51a8d01b8b	5	RSRSSSSSRRRS	MRSA:PVL*
0d3bcd44-5a4e-4821-b0ea-fb3683816cfb	8	RSRSSRRRRRRR	MRSA:PVL*
7bc03a45-fd0a-494b-84e6-f092d69991ed	45	SSSSSSSSRRSR	MRSA:PVL-
4b891161-cea9-4ff0-80dc-751a7f0d010d	93	SSSSSSSSRRSS	MRSA:PVL+
2badf239-9393-4980-88e9-5e132d03da6d	30	SSSSSSRSRSSS	MSSA:PVL-
69623560-92e7-421b-81dd-bf3d95073b0b	22	RSRSSSSSRRRS	MRSA:PVL-
dbf3e888-2421-420a-a5a9-ce5ef8b322d8	22	RSRSSSSSRRRS	MRSA:PVL-
dfa660d5-8d61-4d36-ba67-9d2921660fd1	22	SSRSSSSSRRSS	MRSA:PVL-
cd35d3dc-4709-439c-b548-bd7f46d5ed34	30	SSSSSSSSRSSS	MSSA:PVL-
2e280935-7ea7-4150-a18c-f257170c0b7e	25	SSSSRSSSRSSS	MSSA:PVL*
37cbcc2e-564f-4f27-b67c-366e6d5db58d	8	RSRSSRRRRRRS	MRSA:PVL*
97418187-a740-43dd-b469-5c46581f6e3c	3757	RSRSSSSSRRRS	MRSA:PVL-
4612c560-9110-4a9b-b3d9-eeff36240237	3846	SSSSSSSSRRSS	MRSA:PVL-
54b8abfc-9b14-4cdd-a320-17f729a736d0	8	SSRSSSRRRRSS	MRSA:PVL*
0f8e6b40-2bd5-4133-9f75-b679ab7825fe	5	SSSSSSSRRRSS	MRSA:PVL*
46570aca-d78c-43ae-8490-0f3197183393	1	RSSSSSSSRRRR	MRSA:PVL*
c6e01708-d05a-4f52-b68e-8ca86a43aee8	30	SSSSSSSSRSSS	MSSA:PVL-
66d0c5fd-2255-4751-b5dd-9b103e7d1aca	15	SSSSSSSSRSSS	MSSA:PVL*
af2ebbc5-41c3-4ab5-b312-95b2c9363219	72	SSSSSSRSRSSS	MSSA:PVL*
141b3334-9fb3-42eb-bcbc-fa1080876e61	8	SSRSSSSSRRRS	MRSA:PVL+
f5489c4b-c3e7-46ab-8d3f-59fa70ad2d10	5	SSSSSSSSRSSS	MSSA:PVL*
2369c1cd-b1a5-4d50-93eb-d2f712303b82	8	SSSSSSSSRRRS	MRSA:PVL+
344300f4-2ce6-4bd9-85e9-85f45cf2608b	5	RSSSSSSSRSRR	MSSA:PVL*
81324639-312c-4ee3-9299-c7a87c3e6bd1	121	SSSSSSSSRSSS	MSSA:PVL*
34025f94-dd30-4779-a39a-8dcdd10b50f9	22	SSRSSSSSRRSR	MRSA:PVL-
511fca68-9780-4520-8673-653f7b440941	15	SSSSSSSSRSSS	MSSA:PVL*
26d3b3c7-8268-47d4-88ab-76a90cab323b	45	SSSSSSSSRSSS	MSSA:PVL-
48e5e7ec-7011-44e0-925f-9853c30bbe4f	88	SSSSSSSSSSSS	MSSA:PVL*
71fb32cd-9778-470d-a58b-03486bb6f5c9	3641	SSSSSSSSRSSS	MSSA:PVL-
5507c695-e37a-46d9-89e9-f131e6196e99	8	RSRSSSSSRRRS	MRSA:PVL*
efb98e4e-da7f-4479-9fd3-cb00041682ad	5	RSSSSSSSRSRS	MSSA:PVL*
d8afc461-eab1-4e84-ac06-4db37aed5a69	5	RSSSSSSSRRRS	MRSA:PVL*
e0501c07-d72b-4e2b-bc76-9af261628a22	5	SSSSSSSSRSSR	MSSA:PVL*
8d40145e-d949-4757-8b86-218f243b9697	34	SSSSSSSSRSSS	MSSA:PVL-
7664c342-56eb-48c2-b0c4-07d53ec79404	3676	SSSSSSSSRSSS	MSSA:PVL*
3e7dc6f6-cb4d-41e3-be7a-308e70f84314	109	SSRSSSSSRSSS	MSSA:PVL-
1f47a714-5b69-4428-baab-506ec1e59a7f	1635	SSSSSSSSRSSS	MSSA:PVL*
21767bbf-dcb7-49ab-8563-0e1ccb3c46cb	105	RSRSSSSSRRRS	MRSA:PVL*
5014ce30-3dc7-4c93-a83c-bd915fbaf903	30	SSSSSSSSRSSS	MSSA:PVL-
1d457657-07d5-4ef4-8d29-0fc7d1033be1	3642	SSSSSSSSSSSR	MSSA:PVL*
4bc12265-d80e-45f9-943d-27ae156d50ce	8	SSSSRSSSRSSS	MSSA:PVL*
16a24576-3879-4ef0-bfde-ed6c25c7f41c	93	RSSSSSSSRSRS	MSSA:PVL+
ea892c5e-acab-4e46-beb8-3c9429619a37	30	SSSSSSSSRSSS	MSSA:PVL-
81ea9f01-5e6a-45b1-96c1-78cb406224ec	225	RSRSSSSSRRRS	MRSA:PVL*
13119523-0e2a-4d7a-a06e-5fb7146bb795	3758	SSSSSSSSRSSS	MSSA:PVL*
98e610b7-99a1-40bd-bf94-58aed14476bb	8	RSRSSSSSRRRS	MRSA:PVL*
27cfe818-bbbd-4a64-adb5-73f747bcdf6d	109	RSSSSSSSRSRS	MSSA:PVL-
def819ae-a6cf-456c-aa25-01d12f71b08d	8	RSRSSSSSRRRS	MRSA:PVL*
6a87f174-3eb7-4c98-ab3e-57d7bd1a0765	8	SSRSSSSSRRSS	MRSA:PVL*
cb02228b-62dc-4355-bbc9-ff07757581df	15	SSSSSSSSRSSS	MSSA:PVL*
0bd79ea1-10cb-4551-ad5c-06d192df1e8c	15	SSSSSSSSRSSS	MSSA:PVL*
83a5bfd7-506c-44c3-a449-92b80de471fd	97	SSSSSSSSRSSS	MSSA:PVL*
c639b393-caa8-4bdb-9229-46fd60ba1005	3677	SSSSSSSSSSSR	MSSA:PVL*
d0bbf437-605b-484a-ac8c-fe184b21ae0b	45	SSSSSSSSRSSS	MSSA:PVL-
7b90a2ef-e694-4f09-a8f3-dd6a43c5e9e3	8	SSSSRSSSRSSS	MSSA:PVL+
d43e70f5-dc61-4a52-b175-b3f1ec833743	8	SSRSSSRRRRSS	MRSA:PVL*
0103e733-5cfa-4839-addd-a07cf8765240	30	RSSSSSSSRSRS	MSSA:PVL-
8bb2522b-c40f-48a5-9b1a-4ecd2ac9af01	239	RSRSRSRRRRRS	MRSA:PVL*
fe8a04b0-7f6c-47a4-9757-58646ef47a5f	30	SSSSSSSSRSSS	MSSA:PVL-
a0c53b64-68dd-4c6e-a977-aa176d88f94a	34	SSSSSSSSRSSS	MSSA:PVL-
bd4ad939-81a0-4147-88db-0249ee2acf15	45	SSSSSSSSRSSS	MSSA:PVL-
c8dddd2e-6ec4-48d7-940c-5fa50c48a4ca	22	SSRSSSSSRRSS	MRSA:PVL-
ea7a9c23-6db9-461d-958e-417cbe04b982	30	SSSSSSSSRSSS	MSSA:PVL-
881ca998-8c9c-46aa-8f07-ab3ed89499e7	45	SSSSSSSSSSSS	MSSA:PVL-
2051079f-111d-4261-b9f3-9df8817a0a37	59	SSSSSSSSRSSS	MSSA:PVL-
463bfbec-894c-473a-bc5f-87bbb1a5c681	45	SSSSSSSSRSSS	MSSA:PVL-
9c58f66c-ac6f-41df-b73d-d6b0af2b65ac	228	RSRSSSRSRRRS	MRSA:PVL*
39b7ba3d-8ecf-4770-89ed-b6bd6ecc8d01	2416	SSSSSSSSRSSS	MSSA:PVL*
c65223b5-6d1d-4bfc-ba39-369210febffc	78	RSSSSSSSRRRS	MRSA:PVL*
8d8a1366-c3b8-42ba-9084-ee4786971d85	5	RSSSSSSSRSRR	MSSA:PVL*
3853f277-371d-4282-879f-c54143defc09	225	RSRSSSSSRRRS	MRSA:PVL*
0aa68c4f-e30f-4ccc-9e9f-497335f3fde2	30	SSSSSSSSRSSS	MSSA:PVL-
44401b77-b977-467a-8f9c-f7bb041e638d	8	SSSSRSSSRSRS	MSSA:PVL+
91183cf7-7bbd-406e-91f1-3e2d33c334db	5	RSRSSSRSSSSS	MSSA:PVL*
5c2c4b36-1625-4094-bf16-6a601bca275f	228	RSRSSSRSRRRS	MRSA:PVL*
96990760-0584-4053-a6c7-704db3f213a3	22	SSSSSSSSRSSS	MSSA:PVL-
aad58fe5-07af-407a-8641-fa25cebd6268	20	SSSSSSSSSSSS	MSSA:PVL*
61d0a389-a036-48a8-9e51-ad2f5bbf7e29	8	SSSSRSSSRSSS	MSSA:PVL*
7ded5a2d-df79-4225-a3cd-eb6e448658d7	1	SSSSSSSSRRRS	MRSA:PVL*
e8f47e06-04b2-4d8f-8d75-525bd1b0ec6a	109	SSSSSSSSRSSS	MSSA:PVL-
6a8b1249-29f9-4707-bd5c-57c35578578a	1	SSSSSSSSRRSS	MRSA:PVL*
bddc7bc9-9595-4b77-b92e-9f6847dd3b66	15	SSSSSSSSRSSS	MSSA:PVL*
bef956df-5620-49c4-b6c9-d3e5bd68a445	22	RSRSSSSSRRRS	MRSA:PVL-
7a530ea2-d529-47b4-a3eb-4147e462c65d	3643	SSSSRSSSSSRS	MSSA:PVL*
9000bd92-d670-4060-a3a8-f8239392a19f	5	SSRSRSSRRSSS	MSSA:PVL*
14526700-98fb-4d8c-9411-92693148c24d	5	SSSSSSSSSSSS	MSSA:PVL*
3b6f0c7b-9543-43ae-8f73-d5bfe2810229	228	RRRSSSRSRRRS	MRSA:PVL-
3e361412-5117-4343-8f48-8b42bb5e5ffb	30	RSSSSSSSRSRS	MSSA:PVL-
4c08d7f2-644d-4d8a-a089-06bd3d13178e	5	SSRSSSSSSSSS	MSSA:PVL*
dae59691-0eac-4e04-a602-f99a70062875	15	SSSSSSSSRSSS	MSSA:PVL*
a1147fef-7974-4fb5-8b7a-8a8a58586017	5	RSSSSSSSSSRS	MSSA:PVL*
ff810818-a8d8-4cc1-9e1c-48e6ea44f207	7	SRSSSSSSRSSS	MSSA:PVL*
17af4091-455b-475e-b29a-a4d4bc45cea9	8	SSSSSSSSSSSS	MSSA:PVL*
d3c0ad95-aa4b-4052-bbae-54dc7f6a736f	109	SSSSSSSSRSSS	MSSA:PVL-
ca8e459b-95ba-4002-a8ff-4bde40baf057	15	SSSSSSSSRSSS	MSSA:PVL*
584f0163-0cca-4d36-8652-cc2e4abe9efc	3679	SSSSSSSSRSSS	MSSA:PVL-
779808f9-0cec-414d-b36a-d998131cbb42	94	SSSSRSRSRRSS	MRSA:PVL*
81b51ddf-7c9e-4ecd-99b3-fb234c98ed60	22	RSRSSSSSRRRS	MRSA:PVL-
d1a01cfd-e088-40e9-8dd6-55a574779042	5	RSSSSSSSRSRR	MSSA:PVL*
8535a031-37d4-4574-bf75-b40ce502c2f4	188	SSRSSSSSRSSS	MSSA:PVL*
0aa0b379-b44e-496d-b354-797d0ffb8831	5	RSSSSSSSRSRR	MSSA:PVL*
9802502e-9aa7-44d3-9447-ea18f3158b6b	15	SSSSSSSSRSSS	MSSA:PVL*
d294cebd-ac97-4088-a86f-42debdc48c61	45	SSSSSSSSRSSS	MSSA:PVL-
583efa98-662a-4931-8edc-3dbdf7882a79	12	SSSSSSSSSSSS	MSSA:PVL*
42924f27-bb1e-46ff-a1d5-e7612ba8b011	225	RSRSSSSSRRRS	MRSA:PVL*
a9fd558a-0155-471a-88cf-e40abeb422f9	30	SSSSSSSSRSSS	MSSA:PVL-
179e3ef3-d947-40b4-a387-7ddd22062d75	105	RSRSSSSSRRRS	MRSA:PVL*
57a9275a-3af7-490b-b11e-ff99d07191f3	30	RSSSSSSSRSRS	MSSA:PVL-
db97eca5-ecba-4821-9007-1775161e63a1	188	SSSSSSSSRSSS	MSSA:PVL*
9388bfba-eb79-4e77-88b3-587a3077e80c	8	SSSSSSSSRRRS	MRSA:PVL+
ff00bd8c-cfa9-4762-8216-a0625df9c2fc	3017	SSSSSSSSRSSS	MSSA:PVL-
71cf7613-12ab-4a4b-b321-ba402d2fbe86	30	SSSSSSSSRSSS	MSSA:PVL-
19dfb824-f282-4cde-acaa-d19b75dd16b5	3149	SSSSSSSSRSSS	MSSA:PVL*
13732644-e11a-46ef-8956-88dd8f468d81	9	SSSSSSSSRSRS	MSSA:PVL-
5b0f92bd-8759-445e-8570-52a5e34a4d97	22	RSRSSSSSRRRS	MRSA:PVL-
2e5a544d-d40f-436a-8072-e5629fb5f141	8	SSSSSSSSRRRS	MRSA:PVL+
7451ebd3-4f5a-44d3-b38e-8b447bae03ce	30	RSSSSSSSRSRS	MSSA:PVL-
8f5ad065-be6e-44bc-b0b3-51a14f3f6c71	5	RSRSSSSSRSRS	MSSA:PVL*
2f2c2449-150c-4f5f-97f3-52d5ef80f95c	30	RSSSSSSSRSRS	MSSA:PVL-
6d77bb6c-7e50-431f-8ce5-4fa763ca097a	5	SSSSSSSSRSSS	MSSA:PVL*
da839ab3-10f4-4675-af30-fedf7cf90f14	25	SSSSSSSSRSSS	MSSA:PVL*
83d0d580-858d-49b8-9aad-3d8209b719d1	225	RSRSSSSSRRRS	MRSA:PVL*
61bd4bac-4216-46d2-84d8-820a0dd7fdff	45	SSSSSSSSSSSS	MSSA:PVL-
d7c251a7-0125-45a5-8839-2c96993562cd	15	SSSSSSSSRSSS	MSSA:PVL*
833d99a7-3dd0-4b7f-b137-55784f920a3f	3009	SSSSSSSSRSSS	MSSA:PVL-
db58d076-cc94-4748-9d20-d12c133ac311	188	SSSSSSSSRSSS	MSSA:PVL*
56410c60-4e17-414b-9f9a-6a9fcfcb44ca	45	SSSSSSSSRSSS	MSSA:PVL-
e0055af9-ab24-4ea3-b14b-faa4056c6d16	5	RSRSSSSSRRRS	MRSA:PVL*
bdc4d6a1-d231-4474-89b2-27fbae968e5d	3680	SSSSSSSSRSSS	MSSA:PVL*
5634f264-ef50-4cef-8c56-8d003abe5e54	72	RSSSSSSSRRRS	MRSA:PVL*
6f67c23e-50b9-4964-8fd3-e61318a328ee	9	SSSSSSSSRSSS	MSSA:PVL-
27a53eb2-68d6-4c34-a0b0-99f572fbd149	22	RSRSSSSSRRRS	MRSA:PVL-
bf339da1-90db-428e-8592-675c18f53f1a	27	SSSSSSSSRSSS	MSSA:PVL-
0bcb7566-0576-49f5-a44e-01d03b5df4ac	5	RSRSSSSSRRRS	MRSA:PVL*
0c841b2c-2ef4-4e28-a8eb-f27a14dfe1d1	3002	RSSSSSSSRRRS	MRSA:PVL*
7c7dedb7-d400-4319-bb96-0aade22228ae	1162	SSSSSSSSRSSS	MSSA:PVL*
fde51ad5-17b6-4dd6-95ee-0b42f61166f8	7	SSSSSSSSRSSS	MSSA:PVL*
f75ff1ad-2010-40c7-b826-a08fdc36b16f	3678	SSSSSSSSRSSS	MSSA:PVL*
8879305c-09e0-4107-af79-502d3301efae	51	SSSSSSSSRSSS	MSSA:PVL*
27562c1c-e8dd-4eba-9740-dd851c0fbe9b	8	SSSSSSSSRSRS	MSSA:PVL+
3a980d23-33fa-4481-9fb8-e30723c5e091	1555	RSSSSSSSRSRS	MSSA:PVL-
8446801c-b2e6-44ed-9248-e912d1eee8d3	22	SSSSSSSSRSSS	MSSA:PVL-
3c654881-b118-498d-b244-ade01ef64afe	105	RSRSSSSSRRRS	MRSA:PVL*
b03bf479-e7a9-40b6-b9ca-5c5d0186d8d5	59	SSSSSSSSRSSS	MSSA:PVL-
2c6a0ee2-7882-4bb7-8fb2-9bbb38c97685	30	SSSSSSSSRSSS	MSSA:PVL-
491f415b-4b59-4a51-8177-c7fdb986b302	7	SSSSSSSSRSSS	MSSA:PVL*
31edb56e-76d5-4c7c-ad23-b79d48b40a87	3645	SSSSSSSSSSSS	MSSA:PVL*
7b0d6790-f569-4137-ac52-6f78c3b13454	5	RSRSSSSSRRRS	MRSA:PVL*
3f3bdad7-effb-4c84-a990-a85b9d7577c2	5	SSSSSSSSRSSS	MSSA:PVL*
6da21391-b13e-48e7-8f72-cfb80fca0d00	27	SSSSSSSSRSSS	MSSA:PVL-
f746a9ac-ac79-4d70-ab00-eac7e6e7ca8a	46	SSSSSSSSRSSS	MSSA:PVL-
7f2f153a-257a-4fda-8851-8e8938c3d787	30	SSSSSSSSRRSS	MRSA:PVL+
c6b5db0f-497d-4493-b5fc-b919e4fb1fb4	8	RSRSSSSRRRRS	MRSA:PVL*
bad47c17-588a-4018-ab0b-ced3915ff262	8	SSSSSSSSRRRS	MRSA:PVL+
