uuid	lineage	genotype	susceptibility
a19239b7-eaa8-44b9-8159-8295258f0347	29	KL30-O1v2	
768c7037-aef4-43ea-b32f-4609426a3507	491	KL118-OL101	
63d6baae-94a5-42a0-84cc-e62ebb7db69f	661	KL28-O2v1	
6cc23f47-a24c-4417-9f67-5dd9da3e6e72	2513	KL62-O2v1	
291cd4c0-0054-4cb4-a8d5-dcf8266a9d68	17	KL25-O5	
b52f64f3-22f4-4b42-898e-23f6af7d1a9c	323	KL21-O3b	
a2463709-3861-4137-bf5d-72e2d7a36366	491	KL118-OL101	
e38d4cb7-e346-4f0d-a5f6-fd345327b8f8	35	KL22-O1v1	
45700fac-76a7-44ca-8165-beaf31e7192f	2990	KL8-O1v1	
b0465a48-170e-4b39-851c-79b587a32458	2991	KL119-O4	
6d2f1e21-804e-41dc-9bbe-5261dab10956	23	KL1-O1v2	
a2f260c6-a459-4604-a299-797dfe07e746	2116	KL28-O1v2	
30629a2b-6390-4bf2-a386-bf1dd358c74e	2116	KL28-O1v2	
0daabe06-0aea-4db2-9ac2-74d89b01db23	537	KL136-O1/O2v2	
503eab9d-ebc7-426f-b744-6b0fb33c206e	1322	KL139-O1v1	
d2f1483b-becd-469b-8aad-651d7805af43	3169	KL31-O1v1	
fdc4ddd8-063b-457f-8dc5-e09153eb4707	20	KL28-O1v2	
1e16bbbf-a4db-4e71-960c-9c6e51ad244f	15	KL24-O1v1	
175cb982-451f-4c76-87cd-61718875e7ac	15	KL24-O1v1	
52091c75-ab69-40d9-9ed2-610f8d929fdc	20	KL30-O1v2	
d773d68c-4c95-4f0a-bdb2-b1cdce5d47b5	1966	KL58-O3b	
dfab2788-73e8-4c3d-a8d2-a507db116038	45	KL43-O2v1	
63820bc2-6fe3-417c-a75d-2a578b01141a	128	KL6-O1v1	
5200fb13-64ce-45f2-a4aa-a8990a6d274b	2136	KL102-O2v1	
cd508259-38aa-4318-b9a7-8811a2e65eee	461	KL117-O2v2	
fb2e85b5-0b28-4fa2-8886-9b97d9febf31	231	KL64-O1v1	
c3138222-2eb6-4139-b245-2882e3ce3678	491	KL118-OL101	
953ef08b-8d39-4bc4-88a3-1fc03aa0c1d2	323	KL21-OL104	
7fd9beec-c7f2-4253-9ea2-706d848b4e85	461	KL51-O2v1	
0e0d1929-4591-452a-81ba-23f641d1e249	323	KL21-O3b	
cee1af34-c114-4460-a7e4-fb89bfbeb5f0	857	KL13-O3b	
e075cb67-941c-4205-b250-4e859c272b01	230	KL127-OL101	
1a4e449f-7f60-4f51-974d-d3e594fa5ba3	37	KL15-O4	
e4873e4b-4816-436a-b28b-7befd0301a84	39	KL62-O1v1	
e75d0892-22db-4d49-919a-83570a347a03	37	KL153-O2v2	
20b7320d-94b8-43c1-9cb9-c6dd3302eed6	37	KL15-O4	
e35f7544-1edd-4aaa-ac23-faf239f882a0	35	KL22-O1v1	
e760ae26-1b3c-4cf4-9133-9aaa2312c873	1800	KL30-O2v2	
c8272add-e930-4ce4-b485-d1028452d967	35	KL22-O1v1	
8cf7d2cd-0869-461f-8679-1c07a4c9f55d	111	KL63-O1v2	
5cb92392-8105-4d98-ad7e-64412b7fbaed	34	KL117-O2v2	
771d5018-f8b7-4b30-865a-b7aafaf8640e	345	KL15-O4	
94e01845-5c56-4cb7-928e-7fff5ce7123b	661	KL24-O2v1	
a85bce5a-c714-4364-b68a-5900452109ee	252	KL81-O1v2	
c47397e4-4fbf-48c8-9123-ebe429b6fa01	127	KL30-O2v2	
6144675e-7ea4-4402-bff4-33486c3e6086	152	KL149-O4	
b1cdab09-ae40-43f9-8001-d9701c9634fe	37	KL14-O3b	
59d82d56-8cb2-4a20-8cc1-c5edb6186963	17	KL25-O5	
f6188f7b-c0d5-4210-94a2-d1386456c451	323	KL21-OL104	
57b13919-49e4-434f-bf8b-95441379d790	323	KL21-OL104	
fb060e36-3e21-4ef8-8446-99b0c423014b	463	KL117-O2v2	
6c1f484c-0a00-4b85-a335-f260c3138ee2	323	KL21-O3b	
90bbe748-dba4-4a94-8001-1926c548b8df	323	KL21-O3b	
178239b5-d4b8-467e-b96d-3b59f5779e84	215	KL16-O1v1	
b913adb9-123b-4ed8-b90c-fa739fe388f9	1731	KL43-O2v1	
a65ff0cf-3e1b-4927-ae3c-2d8728f1db02	215	KL16-O1v1	
13789260-61b3-4f9b-b162-4b5af5bb687b	215	KL16-O1v1	
b6f22e1a-6eb3-43ee-b5d4-a2b635175737	323	KL21-O3b	
6038244c-ed35-4b55-8b30-c3bf1be4979e	323	KL21-O3b	
eb724daf-25ed-4608-ba29-db44848ce420	20	KL28-O1v2	
bae31441-e60e-40d8-85e6-c09f064da423	310	KL1-O1v1	
326cc2a0-cfab-469e-ba87-79a95163b8e5	37	KL12-OL103	
bb4c8d5e-f1b9-4eb6-91c9-7d5679b75b56	2267	KL127-OL101	
b750bdcf-76d3-4dd4-8ff0-0ccb97954634	788	KL8-O2v2	
ad1471c0-c4c6-43ac-8941-5f0df06bcbcc	661	KL24-O2v1	
3e98ed49-5134-4596-8728-67579b2e2464	34	KL128-O3b	
9a157f19-2832-4a70-b9c5-436735c2c705	23	KL1-O1v2	
74b5dad5-8648-40ce-b3a0-300030ab126b	35	KL22-O1v1	
4f3995c7-06b0-44b1-9f35-60cc6affb3fe	111	KL63-O1v2	
72c6be9c-0269-4880-bee1-d033f505d126	35	KL22-O1v1	
b098ace5-1c47-482f-9990-ab5ced13f452	231	KL64-O1v1	
06a9c3f9-63ee-4c26-b53d-12f750ad0abc	66	KL2-O1v2	
9cb6ea3a-295e-4816-ac47-34a129d8b93d	221	KL39-OL104	
9b845db1-4c30-4817-a87f-20d1a869dc79	221	KL39-OL104	
c5e2e8ac-f5f7-43dc-af60-53c11a1eec9a	3099	KL155-OL101	
911306f1-943e-4a55-90aa-6ebf403fdba0	30	KL64-O1v1	
ba79b305-4dce-4735-97c0-d42360d7e90a	133	KL116-O1v1	
710996b0-6ab9-41d5-8a4a-c8728dab2209	323	KL21-O3b	
959012c0-06dd-43ce-a50e-1eaba1f90be3	345	KL15-O4	
b9447b9b-80d1-4588-82c3-5729ca431122	35	KL22-O1v1	
10daa259-b02a-4826-bcdf-ab4cc86eceea	1449	KL107-O2v2	
47860b05-2316-4dad-ac58-5a30de6c7734	221	KL39-OL104	
b78c026e-b79c-4e3e-ae41-1ba097c86e1d	15	KL112-O1v1	
6ac0845c-d08f-4353-a892-118b052efab8	1393	KL8-O1v1	
bafc38d0-cdaf-4b58-a10b-1fbafe829542	690	KL30-O1v2	
136007d6-8ce5-4eb8-b462-3547799eb2f1	1583	KL102-O2v2	
570d7ba5-750b-416c-a318-46ccf9b4202b	25	KL2-O1v2	
645e2cdb-a853-425e-b771-be2a6cf7346d	35	KL22-O1v1	
e29fc329-25b8-4e17-b50a-6cb91b65e596	323	KL21-OL104	
73d3a018-7ab6-44c7-badb-af415e1dca6a	20	KL28-O1v2	
246604c1-a090-4387-907f-1906475e84a4	20	KL28-O1v2	
ac1a3065-371b-4c1a-9377-872662beba2d	2997	KL158-OL102	
ad7b8333-171d-4633-9fde-76778ea3d9d2	1138	KL71-O5	
b145a528-9b81-499e-bbca-a5c947e2b1a9	491	KL118-OL101	
f8f4a17a-098b-4356-b670-00c6a40afc52	215	KL16-O1v1	
dbc2a7f3-4fae-4572-ac5c-6d3dce67f5e3	45	KL24-O2v1	
e3907902-1812-4750-becd-02cd4b1d4186	3038	KL24-O2v1	
47166a2b-29bb-4ba8-812d-b7b6e590b38a	200	KL122-O2v2	
24695195-7c94-4b37-b20d-b0fe7124a0c9	27	KL37-O1v1	
09add876-d12f-4bc6-98b3-a9ee53e89166	60	KL5-O1v1	
cbda59dd-6f49-433d-841c-4f8fc2f073ca	2931	KL22-O3/O3a	
8cf705e4-6a71-4b36-95b9-78f92d26cfb2	20	KL28-O1v2	
28ee23ae-63be-46a4-9239-f46a059a3f95	1263	KL10-O3/O3a	
b675dbee-9709-4840-9aca-09493924b6fe	37	KL14-O3b	
071d46ef-3a50-4b2e-a2ef-cf387be86da7	437	KL36-O4	
d24fb496-8263-45d9-9ed3-1edd1ebc26ce	1547	KL2-O2v2	
b5be68e8-56e5-45ce-9aad-7bd69907764f	182	KL47-OL101	
0cf2343f-0e96-4b8d-b625-51034db04e3a	20	KL64-O1v1	
5e37cb83-1207-4926-8e9f-4a7ace9611ab	323	KL21-OL104	
a0c527af-1e63-4653-9c53-aadb1df61044	882	KL16-O1v1	
3dcb5935-1b3d-424a-b984-2975f4d70fb7	3071	KL35-O5	
592bdb0f-57fa-485d-bed5-2ec0e669ecbe	113	KL114-O3/O3a	
28d0fef0-8788-431b-8c7d-39df805057b1	1322	KL139-O1v1	
3b607b36-cfbc-4c94-8eda-45547f8a2976	268	KL20-O2v1	
296f24a9-4725-4d03-9101-e7bcf764622d	3042	KL18-O1v1	
a30b9958-eca3-4c16-9d0c-ae2be9a9b931	27	KL142-O2v1	
6bb0828e-4da6-490a-8180-a2d7804308e7	37	KL14-O3b	
17f3a281-2d59-446b-af2d-e6098bf35d19	603	KL22-O3b	
ae011a49-048d-44da-a2a6-670f97466e8e	230	KL107-OL101	
9ddb1acf-35ee-418e-afaf-4ab0659a3994	110	KL108-O1v2	
e2a27c9f-6e99-401e-908f-cad05175b7f0	2998	KL125-O3b	
6775f225-f597-4256-b8c9-1d0bac24c30b	45	KL24-O2v1	
1e964366-9915-4102-8ed1-a346a85a0109	882	KL16-O1v1	
6199ae63-cb93-4fe4-8caa-e2591c492413	661	KL140-O2v2	
e2bb1cfc-228a-4c0e-8a51-a57953a5bb92	340	KL15-O4	
0c57c2da-763a-40e2-b514-8f5714e8dd34	340	KL15-O4	
c35c6490-cdce-4eb2-b3fd-eb8d4e732664	12	KL122-O2v2	
c490c433-8260-4889-a2c0-5ee4252b63d5	3056	KL30-O1v1	
141d61f1-b0f4-4fea-aefb-ae157bbb7afe	2370	KL15-O4	
42db359c-d462-462a-bc6b-6b1d56bf2794	2370	KL15-O4	
2bd8d13e-d9c2-4f0a-852e-abdf041bd7ba	35	KL16-O1v1	
2c955aea-3578-4a3e-b7d9-603be6e36b6c	2116	KL28-O1v2	
6544b8c2-04aa-4529-881a-8bbf11a8a754	711	KL54-O1v2	
661d211f-8089-4d8d-ab10-347c1415cd63	540	KL9-O1v2	
60811853-6e90-49ee-8407-7485652886b3	256	KL47-OL101	
cd3a2878-0d09-4708-b473-b67f28897ea6	3098	KL24-O2v1	
52f4e71b-5f87-49e7-804f-06a6cd7305b1	1165	KL45-O2v2	
d7c3340a-218e-4a88-8139-5e22ede46542	37	KL14-OL104	
04b86609-fce0-4b41-a60f-2ac0a9cfff9a	3061	KL8-O2v2	
6d452333-508f-4bc8-a9bd-e74c182c893b	111	KL63-O1v2	
d857dd65-e8c4-42f4-81c2-2d1c04158165	111	KL63-O1v2	
ec0c307e-46b0-474b-80fb-b9e4a3baa698	661	KL28-O2v1	
313de0b1-1da8-4573-8812-4f54f4eeb3a1	412	KL57-O3b	
e4379b5c-5a2b-45b8-ae94-2a4b12fabc24	36	KL51-O2v1	
b36752da-d6f8-4f29-9325-59d38c862bfe	3062	KL124-O3/O3a	
2fca108f-0350-4ba1-af81-a6bd7a52a596	23	KL1-O1v2	
31019c6d-de9b-4d2b-8566-f65616b0f121	86	KL2-O1v1	
48016eb9-2738-4454-bf9c-37f87d59a75a	3067	KL63-O3b	
ba3995c2-93fa-4d84-bf85-9aa297f25227	185	KL130-O1/O2v2	
65e13b75-2381-4757-806d-677eac6ba179	27	KL38-O1v1	
5701d136-a589-427a-be07-f3bb810850c2	1010	KL142-O1v1	
35bd544f-859b-491b-b421-91049177132b	629	KL10-O3/O3a	
56c9647c-8b8b-4cc5-aa28-edf386676f90	292	KL143-O2v2	
5568b609-a1c0-4dee-ab12-936d6f475805	45	KL24-O2v1	
a64c4f20-994a-4a87-b757-2d95b2172f63	3052	KL112-O2v2	
ef39090c-8042-40af-bd9d-034b23cf00fe	253	KL15-O4	
73748c0f-ea72-494a-a6f4-214c9930f2c5	3049	KL55-O3/O3a	
e1ec63d0-5a6c-4c5e-9529-df8092aed724	29	KL63-O1v2	
2e21126a-0cfa-4c44-badf-8f91337249ea	281	KL64-O1v1	
60fd52bd-d553-4359-89fa-5658b8ae0b2a	323	KL21-OL104	
14d6292b-b1dd-4999-9f71-1fecbd3c728a	111	KL63-O1v2	
f68b310a-8f3d-472d-9cc3-d8d199971284	20	KL111-O3b	
19ddcbed-1545-481f-8311-27bcd67ef3d1	1877	KL14-O3b	
6b0c876a-087b-4ad5-ba56-5ca8c374365a	3072	KL39-O2v1	
5a217984-52cd-4570-8656-bbf529f45f22	336	KL25-O5	
90b350a2-ceaa-4a91-b03d-ab000aa647c4	86	KL2-O1v1	
8e3e902d-a9dc-4185-b7b7-eb4d96f199be	3068	KL119-O4	
caed04ef-cb0d-42a6-902a-3a4dbe078f5f	792	KL25-O3/O3a	
03f20b87-d23a-4ebe-a261-728fccca26de	35	KL22-O1v1	
7b343515-a60e-4ceb-962f-e1158d34e2bc	180	KL55-O1v1	
4d0dc2cb-b8b2-4ec2-9ea3-53cdab5399f9	134	KL25-O5	
855482ed-4b37-4301-a6df-4f3a8f6f9f2b	340	KL15-O4	
06d9cbee-6669-4859-8fc8-46acf91afd4c	11	KL64-O2v1	
40b1ce7e-4d79-468a-b480-239ef26ec654	11	KL64-O2v1	
9616928c-0b23-4206-962a-d50e92ac2b6f	340	KL15-O4	
13655417-6c9c-4494-b2b5-8b54fc13c3e6	340	KL15-O4	
2c446f9d-d9d4-44ce-b084-c47408776ed3	11	KL64-O2v1	
68c30b14-a2fe-4cff-95ab-4da1844a8834	11	KL64-O2v1	
6f523b4e-f0dc-4e3a-b5fe-fa5a2286128a	11	KL64-O2v1	
2b3576c4-f01e-4600-a5de-739d605b159f	11	KL64-O2v1	
d74b89ee-4c43-4131-ba60-badd3f409efa	11	KL64-O2v1	
f2365fb3-1a15-4c35-a915-57af52382956	340	KL15-O4	
3be51f75-2cb4-4cde-8603-1a71cc8cbbdc	11	KL27-O2v2	
2634de4e-9d5b-4742-84a7-cb91ba802676	11	KL64-O2v1	
e0ddbe04-865b-40e4-947b-4380a194a2d9	11	KL64-O2v1	
aebd0025-501c-4f51-842a-9d036ff97237	11	KL27-O2v2	
3de5dc00-80b3-45f1-8bfe-98e79238469b	11	KL64-O2v1	
041266c7-6811-4fe4-b8c4-d89a9a6e4fb9	11	KL64-O2v1	
724d3d24-5cae-469a-bdeb-7e8a1076b956	340	KL151-O4	
24e28a0a-328a-4c90-83ca-decb9dd1881a	11	KL64-O2v1	
cde964aa-04b9-42f3-9f61-5bcbdc8e948d	340	KL151-O4	
690b3484-7a74-4a85-889c-2c761fce0218	11	KL64-O2v1	
1f072403-ecf4-4e5d-a128-662a7265cf0d	11	KL64-O2v1	
d127a40c-e9db-45cd-be82-6dfb37b44488	340	KL64-O4	
42ddfd29-786b-4871-836a-c71f5f9a9c66	11	KL64-O2v1	
9e19c72e-c3ed-4e22-ad23-aebd5cbadc82	11	KL27-O2v2	
59df6189-6eb4-4cef-8b2e-0b37a2b3d32d	11	KL27-O2v2	
a48ac69b-58e3-4bc1-878c-34dbbb28ba75	11	KL64-O2v1	
e3784cb8-4a98-4236-9666-043de511f4e6	340	KL15-O4	
d68d630d-f190-4cfd-a189-be19405a0f9a	11	KL64-O2v1	
54401771-a804-448e-a768-20c690a85dd5	199	KL154-O2v1	
70917656-ed26-4add-808c-270fa83ffcec	340	KL15-O4	
0833c273-c128-4be4-9a4a-2ffd0e15fdee	340	KL15-O4	
f9a17263-e69e-4b00-b15f-5f3a5d0a30f7	340	KL15-O4	
67e193a2-9758-4b43-acdf-494432a1fbbe	11	KL64-O2v1	
a8ed8fae-e62c-4b12-9429-9ee1da4c6aba	11	KL64-O2v1	
580c77f9-7614-4f4c-af2b-a8415101fc23	11	KL64-O2v1	
3daaaf2c-19cf-41e9-be0c-9cb0a853761b	340	KL151-O4	
4c2e393a-8750-43c5-b703-de82e868d873	340	KL151-O4	
05675130-7a10-4e20-87e1-b6552b2f0373	340	KL151-O4	
f10008fa-5c86-402a-a038-7a72eaa0b3bc	340	KL151-O4	
e17e3aff-dd81-49c0-a77c-6bbd8573df1b	11	KL27-O2v2	
0c84da9d-ea41-4399-a747-cbb4d525aa4c	340	KL15-O4	
1bbafd24-9348-438e-be4d-cca79fae02e0	11	KL64-O2v1	
9e398a0f-49cc-4a36-bc09-d776be0b8b12	340	KL15-O4	
1ee7e251-d301-4767-a12e-c9c0ae5e2ff6	11	KL64-O2v1	
2cbe1105-d7c0-4f30-9e08-7a786fa2b31d	25	KL2-O1v2	
b2bc7bae-d8b6-4c1b-bf4e-53113b703996	11	KL64-O2v1	
4e6ad124-919d-4374-8da5-04c203697a27	11	KL64-O2v1	
c0f8b255-8b6e-470b-94da-c1c036d47582	11	KL64-O2v1	
d7fd5120-23b2-4581-b444-8375fb73ab0c	37	KL55-OL103	
7a461a3e-217f-4bb9-8751-f65de28570a6	11	KL64-O2v1	
8cde17e6-4dc8-427e-9060-ae3cfdcc3ca4	11	KL27-O2v2	
a665c423-ec42-4bb4-abe9-e7c59ad052aa	11	KL64-O2v1	
55da5e08-d068-4951-957e-8a32c818bd40	11	KL64-O2v1	
d999f3c5-4e60-4b59-b373-f699fe98dadd	11	KL64-O2v1	
909d51fa-2405-4f64-be76-b0bf80a80996	37	KL55-OL103	
a739722d-f02c-48c2-96e6-7b91f74d4397	11	KL64-O2v1	
0a3fd1bf-facd-40d0-b437-b13b86d11ab3	11	KL27-O2v2	
c1581434-d70d-487b-b436-9f18620e7811	11	KL64-O2v1	
2b15bf9e-d68f-4d0e-ad58-1c65dc2db67f	11	KL64-O2v1	
31000937-ab88-4be0-a81b-bdf05e0657f7	11	KL64-O2v1	
e182d387-75ef-49f9-9afa-cdb14b0d250b	37	KL55-OL103	
e3e1dfcd-7bc2-4996-a13e-99a4d08eced2	437	KL36-O4	
3dd211c6-98a0-4e90-8cae-6a0f2de2e718	11	KL27-O2v2	
f904c9d5-1fac-4219-9dd5-43463f743f41	37	KL55-OL103	
240c472c-3d09-4a79-b0d5-1b993efb4264	340	KL151-O4	
47370453-4224-4787-b5da-5f3cb140549f	37	KL55-OL103	
3ad16eb7-aedd-429c-8041-fcde57422342	37	KL55-OL103	
2f7fd979-0bd0-4f4c-a261-31578c622042	340	KL15-O4	
e1cf4725-782f-4586-83ea-0d6714d701ad	11	KL64-O2v1	
096cb226-c000-4b8d-ad90-ded264a36cd5	11	KL64-O2v1	
b30a1b99-3708-4a51-b03f-77f02fa7fd90	11	KL64-O2v1	
c8aca8e7-2da0-4cba-9bbd-6897953ed2a0	11	KL64-O2v1	
ab1bee41-378a-41fc-907e-1c179bfcd576	15	KL24-O1v1	
d6ef68e0-aa2e-4ca4-ba5c-1d44ef230a72	340	KL151-O4	
b0464cc1-4ecb-4e03-8d0b-4be89ffbeaea	11	KL64-O2v1	
f701c53c-8fb6-4b25-80e3-253a9b4abd34	11	KL64-O2v1	
bb37fec4-aa06-4a12-9944-0c7779f0743b	11	KL64-O2v1	
a96f12ec-a9b7-4d97-a147-3f7f50ae1fc1	20	KL28-O2v2	
485c81dd-55ca-47f1-a2ff-2b395eebb835	54	KL14-OL104	
76f68d87-b7ae-411e-8150-f20a6e40447d	253	KL15-O4	
eadf9cdb-4d55-4439-8656-67c34b80b0b2	34	KL128-O3b	
65573e3a-9e24-4d19-b7f6-35565cdd7f6d	564	KL28-O2v1	
26cb5ba1-9664-4774-9eb3-6327ccb9abc4	3072	KL39-O2v1	
7d167fdc-5a78-4640-92ef-e49abf7d9d06	3072	KL39-O2v1	
d1421acb-6b23-4e5e-92e2-4c4399e2e2de	3072	KL39-O2v1	
106d530d-dff7-476e-803e-eeabb68e3d0b	29	KL30-O1v2	
63520161-2961-40fe-9fd4-15550dcd9b7f	2760	KL35-O1v1	
af7fbe89-2fcc-4880-a7fb-6fe063a147c3	1609	KL118-OL101	
6869cc74-eb1b-4c13-a5b5-cc5ca62397ab	661	KL24-O2v1	
d4e176bc-72e4-4c67-a739-64ee20617ccd	258	KL106-O2v2	
4dfbbd84-da3c-42ed-9749-c9cf933db6ab	392	KL27-O4	
97ae503f-806b-4e9a-9638-ef62ee4f1a0b	17	KL107-OL102	
2be2e9b1-5794-483a-8052-0902b982d018	17	KL45-OL102	
57c2540a-cae5-45ca-82de-85cd18416e53	1890	KL22-O3b	
bf69d706-3249-4bf7-9257-b18fed586cbc	1890	KL22-O3b	
57e104f6-3e16-498b-8d8b-baa61654fae1	11	KL15-O4	
00eb0b5a-9770-4e8a-b344-1748c7474e09	11	KL15-O4	
1f52319b-12e6-4390-b52f-d068a12077d1	11	KL15-O4	
b2300cb0-8bbb-4cfb-b84d-37bd7ba3c29b	1243	KL14-O3b	
e9e2c876-f042-4d64-b40a-1f1f2131a341	512	KL107-O2v2	
7060bdff-1633-4f76-80d3-e13d36e6d7f9	512	KL107-O2v2	
b31e8145-b94f-4e54-86c9-77c88d6f93c3	294	KL30-O1v1	
d90abc53-9ec1-4a10-8b2e-33812a244e11	12	KL122-O2v2	
da5a6856-a5d5-4b95-8723-16da60699dff	323	KL21-O3b	
d7a3f700-2ece-4d67-865f-e8cb99bd5635	258	KL106-O2v2	
58885229-9e3e-42d8-933a-7f69c559bc62	11	KL15-O4	
a93c006c-6c4a-4b7b-b491-f9f76ce65560	37	KL14-OL104	
5c573d4f-0cb9-4f3b-9ef4-4fca701693c5	258	KL107-O2v2	
e092ff88-ec32-4b34-a39f-81e661849c6d	11	KL15-O4	
85fb9af9-0efd-4863-a403-dc308e829606	17	KL25-O5	
11918998-7554-4c97-a131-3783da053a76	11	KL105-O2v2	
9dcac8be-9bf6-42b1-b075-e2fc5212caeb	104	KL31-OL104	
bb7af901-f9f9-4918-a5f7-2df93127ed54	395	KL2-O1v1	
69e636fc-5811-4e84-976c-d75c1017f335	17	KL25-O5	
a1b7e631-c3ee-4b81-87fc-ef714145db68	995	KL117-O1v1	
7eee8247-ed62-4cac-974a-4283a9526018	17	KL25-O5	
4dc58789-67fd-4901-a017-c208b66f97f4	113	KL114-O3/O3a	
29715834-73e8-48fb-a1d2-f507ec7b509c	11	KL105-O2v2	
585cdb94-ef37-4334-80a6-5105ad32dba2	37	KL60-O5	
2021a480-0d1a-47b8-a330-d625320b0e1d	25	KL2-O1v2	
98dc37dd-7609-4fc1-b85a-b042c303800e	11	KL105-O2v2	
a4154360-5455-4fdc-aa2a-5966f75cc869	11	KL105-O2v2	
17f588bd-8f34-434a-ba40-0e615cddb157	11	KL105-O2v2	
f30d9748-2dc1-4b3c-9d63-420b7dfe0308	1801	KL35-O1v1	
1685c9c5-8aca-4536-9768-bd8a414d0491	42	KL64-O1v1	
bf658bb4-006c-4400-84ed-69377a8c2210	2447	KL35-O3/O3a	
1902de29-39d6-4995-8d30-871f5eec67a9	258	KL107-O2v2	
407b280b-f033-42e3-acc5-c7a4b6a649cf	11	KL105-O2v2	
e8fa826e-a4ee-4184-9e84-acd0575bf094	70	KL122-O2v2	
d8e054f4-7090-427b-a40c-3a822d929212	11	KL105-O2v2	
ad70801e-29ca-405c-9b2e-e102151ccee7	11	KL105-O2v2	
e523abe8-f476-49c6-b7c7-6083e42c61ae	11	KL105-O2v2	
b530e757-6b40-44bf-ab2e-d096d228a600	11	KL105-O2v2	
b315bd6a-7831-4128-a71f-a47c7583d914	11	KL105-O2v2	
e01c05e6-68db-489b-b86b-827c5a495520	11	KL105-O2v2	
2a08664f-1cb7-4031-b6f7-ce18ddfb0b10	15	KL24-O1v1	
8c52d3f5-8340-40d9-a1fc-ed532745ebfd	113	KL35-O3/O3a	
e87a8d3f-bb9e-45dc-b197-746621accdba	11	KL105-O2v2	
11d5a00f-e374-4526-a513-130480fe220c	11	KL105-O2v2	
627cf8fd-b764-47a7-8e1f-335f62d9128c	258	KL107-O2v2	
d243f3fa-7543-45f7-af3a-49662aaea4c8	11	KL105-O2v2	
17b8d8db-5964-4d51-ba7a-860c231c5d74	11	KL105-O2v2	
3d4ec71b-1757-4dc9-9458-57cd24f459ce	11	KL105-O2v2	
20220986-11f1-42b4-acb6-b7f32ef6609e	11	KL105-O2v2	
370c776a-c8a3-4d26-b0aa-d74d42c187e5	11	KL105-O2v2	
a5b4e706-2f0b-4706-836f-ac6992e7ad2a	35	KL110-O1v1	
98180b55-407c-479f-a6f7-85541326a06f	11	KL105-O2v2	
c8bea47e-91d7-4018-a278-990d5b584cad	15	KL112-O1v1	
2319e125-7668-4941-a4c7-82230fb1a118	307	KL102-O2v2	
3d4a3115-4965-40fa-8be5-a85d495a1a5a	11	KL105-O2v2	
d33ec063-3510-443a-a232-a3c6dc05f949	307	KL102-O2v2	
ec19f0b6-d19b-47f0-b0de-528d4c1b0284	147	KL64-O2v1	
5a99d9fe-62f4-4972-8569-d307e66cbed4	3147	KL38-O12	
4ed727ff-b79f-4cc8-a368-a8ca4caea024	37	KL125-O3/O3a	
6f39d8da-ddd4-4361-abc8-7d16957967ce	791	KL62-O1v1	
4d30be9c-9fed-4a5d-9b3b-f91030694965	307	KL102-O2v2	
6b3f8263-accf-4937-b287-a4d20b8c983e	405	KL151-O4	
bec0d8bc-07ab-403c-a9eb-83b5a5d86ea7	307	KL102-O2v2	
9c63cfd1-b15c-4d4a-a0e1-20044e0f9d0c	395	KL108-O1v2	
f11d11d4-a1b9-435e-bb9f-8c0a3ae3228f	307	KL102-O2v2	
a3ad671c-96eb-4476-8949-8382f6088a03	307	KL102-O2v2	
eef2b722-e7b7-4a4d-bdff-aa774937cf44	37	KL14-O3b	
c6ee7b2c-ae00-4c53-a17d-8116bbcbf20e	45	KL24-O2v1	
ff9ce93e-4437-4e8e-b1da-aede3924db64	134	KL25-O5	
e935b090-856d-4503-ab62-eea724370e38	11	KL125-O3b	
8632b326-d49d-4c3f-b07a-c58fd40d5b35	147	KL106-O2v2	
4b0a5a93-4667-4457-a6c2-79ffd1263082	37	KL136-O2v2	
4320c8f2-b454-4e69-bdb4-d3e465a8a14c	11	KL105-O2v2	
d4b97fbb-214b-4471-a60f-66a2748457ff	11	KL105-O2v2	
c91d9d1f-7e64-4d44-95eb-c1588cac3a99	11	KL2-O2v1	
4c3cc0b5-f43d-4cd9-8eac-2bb799245c48	11	KL105-O2v2	
dc04ae7c-d1ad-4c09-b15f-ab14860a3e59	15	KL112-O1v1	
72c4810c-a8c0-4690-901e-c4ab18b02c2a	11	KL105-O2v2	
b1770791-a0b4-4866-807a-0038bc744e55	15	KL24-O1v1	
dac66e9d-6ec5-49a4-a101-7a2491172cca	11	KL105-O2v2	
a0eeaf83-81b6-41d9-b485-ca9bfb811702	11	KL105-O2v2	
2070ae8d-1a2c-4e4a-ba81-e6db286fdbcb	11	KL24-O2v1	
a06d2379-ec1e-4aa3-9d64-08202877a38c	20	KL64-O1v1	
018ac2e9-eb3f-4360-9260-65bca7c31309	11	KL105-O2v2	
59b38acb-f187-4c87-9ff2-1ebae2ea34dd	258	KL106-O2v2	
33bb52bd-23b7-4cb0-8292-9f875702ae89	20	KL24-O1v1	
0237e35a-1b4f-49c0-97ce-e9eafe3f24bf	11	KL105-OL102	
69339e07-28e0-4b2f-87eb-ed4500cadb7c	11	KL2-O2v1	
520039bd-ba5d-4f09-9162-9c721a27d7db	11	KL2-O2v1	
01aca6cf-dfe3-40fb-b3e9-7be4652de638	11	KL105-O2v2	
7608ec85-82d5-4407-875b-91558d29e79a	253	KL110-O1v1	
65ad3f34-0ca1-445b-8230-09f44664f2f4	280	KL23-O2v2	
9ec0ddee-9db2-4c49-9387-90c11e6a2deb	11	KL105-O2v2	
5bf84a3e-df61-4bf4-823a-a99c987fb55e	251	KL13-O3b	
